tier,dropped_layer,dropped_name,dropped_city,dropped_state,dropped_address,winner_layer,reason,archived_at
T4-same-facility,Grain Elevators,Consolidated Grain & Barge,North Bend,Ohio,300 Three Rivers Pkwy,FSS Grain,"Same company (CONSOLIDATED GRAIN BARGE) at same physical address (NORTH BEND, OHIO); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,"Bunge-SCF Grain, LLC",Griggsville,Illinois,42231 Co Hwy 2,FSS Grain,"Same company (BUNGE SCF GRAIN) at same physical address (GRIGGSVILLE, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,PRIDE AG RESOURCES,Jetmore,Kansas,1220 Main St,FSS Grain,"Same company (PRIDE AG RESOURCES) at same physical address (JETMORE, KANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cargill Inc.,Pittsfield,Illinois,401 River Rd,FSS Grain,"Same company (CARGILL) at same physical address (PITTSFIELD, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cooperative Elevator Co.,Akron,Michigan,3615 Davis St,FSS Grain,"Same company (COOPERATIVE ELEVATOR) at same physical address (AKRON, MICHIGAN); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Pride AG Resources,Montezuma,Kansas,103 W Texcoco St,FSS Grain,"Same company (PRIDE AG RESOURCES) at same physical address (MONTEZUMA, KANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Consolidated Grain & Barge Co.,Princeton,Illinois,7305 IL-26 #1,FSS Grain,"Same company (CONSOLIDATED GRAIN BARGE) at same physical address (PRINCETON, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,"Kokomo Grain Co., Inc.",Amboy,Indiana,11505 S 800 E,FSS Grain,"Same company (KOKOMO GRAIN) at same physical address (AMBOY, INDIANA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Malt One,Minneapolis,Minnesota,2901 5th St NE,FSS Grain,"Same company (MALT ONE) at same physical address (MINNEAPOLIS, MINNESOTA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,"Bruce Oakley, Inc.",Morrilton,Arkansas,1110 AR-9,FSS Grain,"Same company (BRUCE OAKLEY) at same physical address (MORRILTON, ARKANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,"The Andersons, Inc.",Metamora,Ohio,3822 OH-120,FSS Grain,"Same company (THE ANDERSONS) at same physical address (METAMORA, OHIO); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Consolidated Grain & Barge Co.,Memphis,Tennessee,1079 N S 2nd St,FSS Grain,"Same company (CONSOLIDATED GRAIN BARGE) at same physical address (MEMPHIS, TENNESSEE); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Alliance Grain Co,Cabery,Illinois,400 E Main St,FSS Grain,"Same company (ALLIANCE GRAIN) at same physical address (CABERY, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Ruff Brothers Grain Co,Long Point,Illinois,204 5th St,FSS Grain,"Same company (RUFF BROTHERS GRAIN) at same physical address (LONG POINT, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Penny Newman Grain Co,Stockton,California,1805 Harbor St,FSS Grain,"Same company (PENNY NEWMAN GRAIN) at same physical address (STOCKTON, CALIFORNIA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Zen-Noh Grain Corporation,Convent,Louisiana,8886 LA-44,FSS Grain,"Same company (ZEN NOH GRAIN) at same physical address (CONVENT, LOUISIANA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Riceland Foods Inc,Des Arc,Arkansas,708 AR-11,FSS Grain,"Same company (RICELAND FOODS) at same physical address (DES ARC, ARKANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Heartland Co-Op,Runnells,Iowa,204 E Hancock St,FSS Grain,"Same company (HEARTLAND CO OP) at same physical address (RUNNELLS, IOWA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Adm Grain,New Cambria,Kansas,1884A U.S. Hwy 40,Grain Elevators,"Same company (ADM GRAIN) at same physical address (NEW CAMBRIA, KANSAS); kept Grain Elevators",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,"Bruce Oakley, Inc.",Dumas,Arkansas,332 AR-212,FSS Grain,"Same company (BRUCE OAKLEY) at same physical address (DUMAS, ARKANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Co-Alliance,Goodland,Indiana,4463 US-24,FSS Grain,"Same company (CO ALLIANCE) at same physical address (GOODLAND, INDIANA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Heartland Co-Op,Malcom,Iowa,107 2nd St,FSS Grain,"Same company (HEARTLAND CO OP) at same physical address (MALCOM, IOWA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cargill Inc,Meredosia,Illinois,111 Main St,FSS Grain,"Same company (CARGILL) at same physical address (MEREDOSIA, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cargill Inc,Topeka,Kansas,5135 US-24,FSS Grain,"Same company (CARGILL) at same physical address (TOPEKA, KANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cargill,Hutchinson,Kansas,1427 E 2nd Ave,FSS Grain,"Same company (CARGILL) at same physical address (HUTCHINSON, KANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Alliance Grain Co,Melvin,Illinois,101 W Main St,FSS Grain,"Same company (ALLIANCE GRAIN) at same physical address (MELVIN, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cargill Inc,Ottawa,Illinois,1585 IL-71,FSS Grain,"Same company (CARGILL) at same physical address (OTTAWA, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Consolidated Grain & Barge Co.,Jonesville,Louisiana,351 La Hwy 3264,FSS Grain,"Same company (CONSOLIDATED GRAIN BARGE) at same physical address (JONESVILLE, LOUISIANA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,AgState,Aurelia,Iowa,100 Main St,FSS Grain,"Same company (AGSTATE) at same physical address (AURELIA, IOWA); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Flint Hills Grain LLC,Abilene,Kansas,513 W 1st St,FSS Grain,"Same company (FLINT HILLS GRAIN) at same physical address (ABILENE, KANSAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Attebury Grain LLC,Tulia,Texas,1202 NW 5th St,FSS Grain,"Same company (ATTEBURY GRAIN) at same physical address (TULIA, TEXAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Premier Cooperative Inc,Tolono,Illinois,949 County Rd 700 N,FSS Grain,"Same company (PREMIER COOPERATIVE) at same physical address (TOLONO, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Cargill Inc,Gilman,Illinois,830 S Crescent St,FSS Grain,"Same company (CARGILL) at same physical address (GILMAN, ILLINOIS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Grain Elevators,Heartland Co-op,Farwell,Texas,770 Co Rd DD,FSS Grain,"Same company (HEARTLAND CO OP) at same physical address (FARWELL, TEXAS); kept FSS Grain",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Nutrien Retail,"Biggsville, IL",Biggsville,Illinois,1575 N Route 94,Nutrien Retail,"Same company (BIGGSVILLE IL) at same physical address (BIGGSVILLE, ILLINOIS); kept Nutrien Retail",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,Palmetto Exterminators,Summerville,South Carolina,720 N Gum St Suite A,Pest Control,"Same company (PALMETTO EXTERMINATORS) at same physical address (SUMMERVILLE, SOUTH CAROLINA); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,PureNature Pest Control,Bentonville,Arkansas,1202 McClain Rd,Pest Control,"Same company (PURENATURE PEST CONTROL) at same physical address (BENTONVILLE, ARKANSAS); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,On Target Pest Management,Flossmoor,Illinois,19710 Governors Hwy Suite 8,Pest Control,"Same company (ON TARGET PEST MANAGEMENT) at same physical address (FLOSSMOOR, ILLINOIS); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,Modern Exterminating & Termite Control Inc.,Holmes,Pennsylvania,2200 MacDade Boulevard,Pest Control,"Same company (MODERN EXTERMINATING TERMITE CONTROL) at same physical address (HOLMES, PENNSYLVANIA); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,Pied Piper Pest Control,Garden City,New York,1225 Franklin Ave suite 325,Pest Control,"Same company (PIED PIPER PEST CONTROL) at same physical address (GARDEN CITY, NEW YORK); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,Stampede Pest Control,Cypress,Texas,16522 House & Hahl Rd,Pest Control,"Same company (STAMPEDE PEST CONTROL) at same physical address (CYPRESS, TEXAS); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,Breaking Bugs,La Quinta,California,50855 Washington St,Pest Control,"Same company (BREAKING BUGS) at same physical address (LA QUINTA, CALIFORNIA); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,BugPRO,Corpus Christi,Texas,1001 Everhart Rd,Pest Control,"Same company (BUGPRO) at same physical address (CORPUS CHRISTI, TEXAS); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,Chem Sprayer,Evanston,Wyoming,3281 WY-89N #8,Pest Control,"Same company (CHEM SPRAYER) at same physical address (EVANSTON, WYOMING); kept Pest Control",2026-05-13T10:17:37.363298+00:00
T4-same-facility,Pest Control,"Universal Pest & Termite, Inc.",Newport News,Virginia,605 Industrial Park Dr Suite C,Pest Control,"Same company (UNIVERSAL PEST TERMITE) at same physical address (NEWPORT NEWS, VIRGINIA); kept Pest Control",2026-05-13T10:17:37.363298+00:00
